subscriber_number|subscriber_id|bureau|alert_type|AlertId|create_date|vendor|fraud
102893652865|6445107|TransUnion|Fraud Statement|7285693652|2019-09-06|Unknown|0
476337981238|3086227|TransUnion|Fraud Statement|7285532774|2019-09-06|Unknown|0
134483856997|6769456|TransUnion|Fraud Statement|7285347502|2019-09-06|Unknown|0
0950857894610|6834213|TransUnion|Fraud Statement|7285010904|2019-09-06|Unknown|0
989319514281|3199733|TransUnion|Fraud Statement|7284791866|2019-09-06|Unknown|0
718258220695|2811322|TransUnion|Fraud Statement|7284783492|2019-09-06|Unknown|0
313573960310|5170251|TransUnion|Fraud Statement|7288365234|2019-09-06|Unknown|0
701118181959|3083686|TransUnion|Fraud Statement|7288094824|2019-09-06|Unknown|1
0859402240231|6830653|TransUnion|Fraud Statement|7287852108|2019-09-06|Unknown|0
701967261602|6570118|TransUnion|Fraud Statement|7287930920|2019-09-06|Unknown|0
825696437849|6365167|TransUnion|Fraud Statement|7286810020|2019-09-06|Unknown|0
0123697484016|6825554|TransUnion|Fraud Statement|7286747222|2019-09-06|Unknown|0
410945437982|2987789|TransUnion|Fraud Statement|7286687890|2019-09-06|Unknown|1
621303462351|4995301|TransUnion|Fraud Statement|7286598200|2019-09-06|Unknown|1
679932366135|6270982|TransUnion|Fraud Statement|7284671336|2019-09-06|Unknown|0
133821816587|5127574|TransUnion|Fraud Statement|7284531010|2019-09-06|Unknown|0
141103423464|4252087|TransUnion|Fraud Statement|7284359622|2019-09-06|Unknown|0
238273826037|3159039|Experian|Fraud Statement|7283665766|2019-09-06||0
303414751972|5739633|Experian|Fraud Statement|7283644250|2019-09-06||0
585388071858|2943182|Experian|Fraud Statement|7283647946|2019-09-06||0
410945437982|2987789|Experian|Fraud Statement|7283649952|2019-09-06||0
0729006552171|4064997|Experian|Fraud Statement|7283661932|2019-09-06||0
367498505457|4769730|Experian|Fraud Statement|7283637438|2019-09-06||0
757921917322|5954023|Experian|Fraud Statement|7283664402|2019-09-06||0
699125810268|5006648|Experian|Fraud Statement|7283650400|2019-09-06||0
0311937151149|5208708|Experian|Fraud Statement|7283652844|2019-09-06||0
485762358480|4681683|Experian|Fraud Statement|7283654630|2019-09-06||0
285632187577|3062270|Experian|Fraud Statement|7283673572|2019-09-06||0
407106466152|3205233|Experian|Fraud Statement|7283671788|2019-09-06||0
882220111095|5415897|Experian|Fraud Statement|7283705720|2019-09-06||0
387241505882|6491678|Experian|Fraud Statement|7283688182|2019-09-06||0
808799924687|4727160|Experian|Fraud Statement|7283684002|2019-09-06||0
573459376286|4770649|Experian|Fraud Statement|7283639248|2019-09-06||0
258021339873|6039212|Experian|Fraud Statement|7283658528|2019-09-06||0
531481277908|5941466|Experian|Fraud Statement|7283660282|2019-09-06||0
448142886319|6655784|Experian|Fraud Statement|7290566382|2019-09-07||0
531481277908|5941466|Experian|Fraud Statement|7290591734|2019-09-07||0
235327148947|3838420|Experian|Fraud Statement|7290586774|2019-09-07||0
423502577771|2813458|Experian|Fraud Statement|7290590746|2019-09-07||0
508449547274|5458615|Experian|Fraud Statement|7290631502|2019-09-07||0
872183600423|6584736|Experian|Fraud Statement|7290608946|2019-09-07||0
714757152845|5925837|Experian|Fraud Statement|7290631042|2019-09-07||0
902443453618|5661935|Experian|Fraud Statement|7290631598|2019-09-07||0
185356367103|2804388|Experian|Fraud Statement|7290568952|2019-09-07||0
748962782439|5925834|Experian|Fraud Statement|7290575500|2019-09-07||0
231354965869|6217368|Experian|Fraud Statement|7290586740|2019-09-07||0
338058465833|4849475|Experian|Fraud Statement|7290589888|2019-09-07||0
133821816587|5127574|Experian|Fraud Statement|7290600782|2019-09-07||0
152198484189|5925835|Experian|Fraud Statement|7290575488|2019-09-07||0
223883240824|4729073|Experian|Fraud Statement|7290615472|2019-09-07||0
563207721011|6172073|Experian|Fraud Statement|7290612920|2019-09-07||0
742084046590|5474181|Experian|Fraud Statement|7290567078|2019-09-07||0
611083687707|4900762|Experian|Fraud Statement|7290567546|2019-09-07||0
077812133611|2811917|Experian|Fraud Statement|7290583046|2019-09-07||0
736467480464|4852541|Experian|Fraud Statement|7290586114|2019-09-07||0
490102075457|6146422|Experian|Fraud Statement|7290590388|2019-09-07||0
596614545794|4873121|Experian|Fraud Statement|7290581044|2019-09-07||0
425116221364|6474286|TransUnion|Fraud Statement|7294960858|2019-09-07|Unknown|1
151643433605|3099912|TransUnion|Fraud Statement|7294860184|2019-09-07|Unknown|1
367498505457|4769730|TransUnion|Fraud Statement|7294786516|2019-09-07|Unknown|1
170415135353|5115886|TransUnion|Fraud Statement|7294600076|2019-09-07|Unknown|0
198025302539|5647069|TransUnion|Fraud Statement|7294631442|2019-09-07|Unknown|1
054803898495|5794060|TransUnion|Fraud Statement|7294468154|2019-09-07|Unknown|0
0159922659652|6776145|TransUnion|Fraud Statement|7294483268|2019-09-07|Unknown|1
0927615734093|6739829|TransUnion|Fraud Statement|7294500930|2019-09-07|Unknown|1
045758272167|6666281|TransUnion|Fraud Statement|7294412894|2019-09-07|Unknown|0
545385419526|3074676|TransUnion|Fraud Statement|7295190878|2019-09-07|Unknown|0
954144739189|4164704|TransUnion|Fraud Statement|7294093898|2019-09-07|Unknown|0
026671556752|3720831|TransUnion|Fraud Statement|7293924578|2019-09-07|Unknown|0
0335933553888|6827656|TransUnion|Fraud Statement|7293781460|2019-09-07|Unknown|0
490950845099|4912617|TransUnion|Fraud Statement|7293754164|2019-09-07|Unknown|0
204346153567|5777964|TransUnion|Fraud Statement|7293709038|2019-09-07|Unknown|0
585388071858|2943182|TransUnion|Fraud Statement|7293628962|2019-09-07|Unknown|0
704979477098|6317138|TransUnion|Fraud Statement|7293680898|2019-09-07|Unknown|1
185356367103|2804388|TransUnion|Fraud Statement|7293534690|2019-09-07|Unknown|1
0811345491273|6841278|TransUnion|Fraud Statement|7293413054|2019-09-07|Unknown|1
207129383374|5777963|TransUnion|Fraud Statement|7293253854|2019-09-07|Unknown|0
213413461747|6150037|TransUnion|Fraud Statement|7293038614|2019-09-07|Unknown|1
705721421602|6218109|TransUnion|Fraud Statement|7293041060|2019-09-07|Unknown|1
303414751972|5739633|TransUnion|Fraud Statement|7292993850|2019-09-07|Unknown|1
531481277908|5941466|TransUnion|Fraud Statement|7292996930|2019-09-07|Unknown|1
872183600423|6584736|TransUnion|Fraud Statement|7292861018|2019-09-07|Unknown|1
757921917322|5954023|TransUnion|Fraud Statement|7292739022|2019-09-07|Unknown|1
573459376286|4770649|TransUnion|Fraud Statement|7292643832|2019-09-07|Unknown|0
0111088673270|6577207|TransUnion|Fraud Statement|7292649024|2019-09-07|Unknown|0
179622509118|6271409|TransUnion|Fraud Statement|7292528170|2019-09-07|Unknown|1
818511986077|4413665|Experian|Fraud Statement|7297061298|2019-09-08||0
069990148310|4741942|Experian|Fraud Statement|7297053624|2019-09-08||0
791381809270|4988053|Experian|Fraud Statement|7297063154|2019-09-08||0
537352255499|6178332|Experian|Fraud Statement|7297070442|2019-09-08||0
0627407783357|6819852|Experian|Fraud Statement|7297083302|2019-09-08||0
216993190071|4716262|Experian|Fraud Statement|7297057270|2019-09-08||0
135208054698|3080692|Experian|Fraud Statement|7297060076|2019-09-08||0
040781929148|5763510|Experian|Fraud Statement|7297079800|2019-09-08||0
997941683484|6113685|Experian|Fraud Statement|7297084448|2019-09-08||0
949962711433|5896574|Experian|Fraud Statement|7297064936|2019-09-08||0
235327148947|3838420|Experian|Fraud Statement|7297062420|2019-09-08||0
340549480332|5924806|Experian|Fraud Statement|7297077990|2019-09-08||0
543569300207|2985683|Experian|Fraud Statement|7297062710|2019-09-08||0
115506152472|4862329|Experian|Fraud Statement|7297063690|2019-09-08||0
340549480332|5924806|TransUnion|Fraud Statement|7299775382|2019-09-08|Unknown|0
0463985016597|6666808|TransUnion|Fraud Statement|7299273036|2019-09-08|Unknown|0
077812133611|2811917|TransUnion|Fraud Statement|7299955978|2019-09-08|Unknown|0
003205603209|4142154|TransUnion|Fraud Statement|7298644524|2019-09-08|Unknown|0
714757152845|5925837|TransUnion|Fraud Statement|7298591816|2019-09-08|Unknown|0
152198484189|5925835|TransUnion|Fraud Statement|7298595154|2019-09-08|Unknown|0
748962782439|5925834|TransUnion|Fraud Statement|7298595810|2019-09-08|Unknown|1
667938442062|4960772|TransUnion|Fraud Statement|7301849120|2019-09-08|Unknown|1
069990148310|4741942|TransUnion|Fraud Statement|7301523386|2019-09-08|Unknown|0
448142886319|6655784|TransUnion|Fraud Statement|7301224684|2019-09-08|Unknown|0
742084046590|5474181|TransUnion|Fraud Statement|7301010036|2019-09-08|Unknown|1
818511986077|4413665|TransUnion|Fraud Statement|7301032706|2019-09-08|Unknown|0
423502577771|2813458|TransUnion|Fraud Statement|7300780972|2019-09-08|Unknown|0
135208054698|3080692|TransUnion|Fraud Statement|7300472694|2019-09-08|Unknown|1
333574237750|4962370|TransUnion|Fraud Statement|7300375352|2019-09-08|Unknown|0
683427649509|5291497|TransUnion|Fraud Statement|7300305324|2019-09-08|Unknown|1
736467480464|4852541|TransUnion|Fraud Statement|7300382080|2019-09-08|Unknown|0
255697679741|2987633|TransUnion|Fraud Statement|7300046774|2019-09-08|Unknown|1
543569300207|2985683|TransUnion|Fraud Statement|7303707130|2019-09-08|Unknown|0
631294889809|6350589|TransUnion|Fraud Statement|7303851308|2019-09-08|Unknown|0
791381809270|4988053|TransUnion|Fraud Statement|7304240656|2019-09-08|Unknown|0
022071076368|5546867|TransUnion|Fraud Statement|7303548058|2019-09-08|Unknown|1
070969607020|6123879|TransUnion|Fraud Statement|7303327846|2019-09-08|Unknown|0
024985031474|3792360|TransUnion|Fraud Statement|7303318958|2019-09-08|Unknown|0
214888087082|3143896|TransUnion|Fraud Statement|7303270814|2019-09-08|Unknown|0
115506152472|4862329|TransUnion|Fraud Statement|7302692838|2019-09-08|Unknown|1
235327148947|3838420|TransUnion|Fraud Statement|7302428736|2019-09-08|Unknown|0
0198053794498|6843602|TransUnion|Fraud Statement|7302261408|2019-09-08|Unknown|1
216993190071|4716262|TransUnion|Fraud Statement|7302207942|2019-09-08|Unknown|0
0539944506288|6843621|TransUnion|Fraud Statement|7302260656|2019-09-08|Unknown|1
223883240824|4729073|TransUnion|Fraud Statement|7301977414|2019-09-08|Unknown|0
716675171522|5865124|TransUnion|Fraud Alert||2019-09-08|Unknown|1
768199290894|6325233|TransUnion|Fraud Alert||2019-09-09|Unknown|1
252085286749|5020289|Experian|Fraud Statement|7304969412|2019-09-09||0
711739454249|3146128|Experian|Fraud Statement|7304973122|2019-09-09||0
406159324211|5572796|Experian|Fraud Statement|7304985266|2019-09-09||0
952357848414|6028804|Experian|Fraud Statement|7304967412|2019-09-09||0
386614524660|6478261|Experian|Fraud Statement|7304979572|2019-09-09||0
496403590289|5572421|Experian|Fraud Statement|7304980276|2019-09-09||0
057906283162|5899474|Experian|Fraud Statement|7304982418|2019-09-09||0
678070554137|4862179|Experian|Fraud Statement|7304986686|2019-09-09||0
212279768973|5896547|Experian|Fraud Statement|7304970604|2019-09-09||0
0122621595472|6842356|TransUnion|Fraud Statement|7306669624|2019-09-09|Unknown|1
920512431507|6012727|TransUnion|Fraud Statement|7306152910|2019-09-09|Unknown|0
0297559793873|6825708|TransUnion|Fraud Statement|7305712432|2019-09-09|Unknown|0
377350923899|3808624|TransUnion|Fraud Statement|7305778316|2019-09-09|Unknown|0
666020196507|5558063|TransUnion|Fraud Statement|7305621374|2019-09-09|Unknown|1
0743866802111|6843890|TransUnion|Fraud Statement|7305448970|2019-09-09|Unknown|0
590697152731|3800113|TransUnion|Fraud  Alert||2019-09-09|Unknown|1
731477890234|5893442|Experian|Fraud Statement|7309130238|2019-09-10||0
0276748186419|6229514|Experian|Fraud Statement|7309129572|2019-09-10||0
993630900231|5005556|Experian|Fraud Statement|7309134948|2019-09-10||0
070444677582|6186420|Experian|Fraud Statement|7309136024|2019-09-10||0
565057520746|4548583|Experian|Fraud Statement|7309142916|2019-09-10||0
141732374142|2973583|Experian|Fraud Statement|7309137730|2019-09-10||0
956487482709|5765585|Experian|Fraud Statement|7309141436|2019-09-10||0
0276748186419|6229514|Experian|Fraud Statement|7309129566|2019-09-10||0
190234033496|3157885|Experian|Fraud Statement|7309133210|2019-09-10||0
799444243676|6135763|Experian|Fraud Statement|7309139224|2019-09-10||0
695456043745|4790475|Experian|Fraud Statement|7309120764|2019-09-10||0
877447348047|2825652|Experian|Fraud Statement|7309118934|2019-09-10||0
711739454249|3146128|TransUnion|Fraud Statement|7311368513|2019-09-10|Unknown|0
212279768973|5896547|TransUnion|Fraud Statement|7311273983|2019-09-10|Unknown|0
406159324211|5572796|TransUnion|Fraud Statement|7311125893|2019-09-10|Unknown|0
057906283162|5899474|TransUnion|Fraud Statement|7311183889|2019-09-10|Unknown|1
957467806307|5769296|TransUnion|Fraud Statement|7312433091|2019-09-10|Unknown|1
508449547274|5458615|TransUnion|Fraud Statement|7311903515|2019-09-10|Unknown|1
537352255499|6178332|TransUnion|Fraud Statement|7311874829|2019-09-10|Unknown|0
0542577630541|6845606|TransUnion|Fraud Statement|7311720529|2019-09-10|Unknown|0
0276748186419|6229514|TransUnion|Fraud Statement|7311750079|2019-09-10|Unknown|0
957221820969|3780333|TransUnion|Fraud Statement|7311477635|2019-09-10|Unknown|0
174501696285|2211025|TransUnion|Fraud Statement|7310649947|2019-09-10|Unknown|0
877447348047|2825652|TransUnion|Fraud Statement|7310636367|2019-09-10|Unknown|0
308384057143|4606947|TransUnion|Fraud Statement|7309619863|2019-09-10|Unknown|0
505070718399|5746795|TransUnion|Fraud  Alert||2019-09-10|Unknown|0
464151466090|4934836|TransUnion|Fraud  Alert||2019-09-10|Unknown|0
648580925850|4705674|TransUnion|Fraud  Alert||2019-09-10|Unknown|0
643843542344|6345552|TransUnion|Fraud  Alert||2019-09-10|Unknown|0
170254586699|6253886|TransUnion|Fraud Alert||2019-09-10|Unknown|1
503575951207|5115378|TransUnion|Fraud Alert||2019-09-10|Unknown|1
091992110882|4689460|Experian|Fraud Statement|7314694348|2019-09-11||0
578600261488|5744073|Experian|Fraud Statement|7314686096|2019-09-11||0
840789633490|5780304|Experian|Fraud Statement|7314689030|2019-09-11||0
059380853976|5700683|Experian|Fraud Statement|7314673780|2019-09-11||0
185042913114|5044058|Experian|Fraud Statement|7314664382|2019-09-11||0
327204162297|5443357|Experian|Fraud Statement|7314667720|2019-09-11||0
067639217834|5762450|Experian|Fraud Statement|7314658382|2019-09-11||0
596259647715|6273757|Experian|Fraud Statement|7314659960|2019-09-11||0
137851135864|4659118|Experian|Fraud Statement|7314651284|2019-09-11||0
003459310540|3352229|Experian|Fraud Statement|7314655570|2019-09-11||0
973257833607|4578794|Experian|Fraud Statement|7314653606|2019-09-11||0
506543971605|4717449|Experian|Fraud Statement|7314645256|2019-09-11||0
987067789746|4717450|Experian|Fraud Statement|7314645258|2019-09-11||0
920202098613|2811675|Experian|Fraud Statement|7314640082|2019-09-11||0
576600125515|6039192|Experian|Fraud Statement|7314637928|2019-09-11||0
261932452800|5663651|Experian|Fraud Statement|7314638274|2019-09-11||0
285613704964|2867477|Experian|Fraud Statement|7314640338|2019-09-11||0
664028169968|5508316|Experian|Fraud Statement|7314637086|2019-09-11||0
0134382740378|5288458|Experian|Fraud Statement|7314632254|2019-09-11||0
227103432109|5980343|Experian|Fraud Statement|7314631768|2019-09-11||0
604972634639|6741997|Experian|Fraud Statement|7314632444|2019-09-11||0
583908583899|5649995|TransUnion|Fraud Statement|7315954024|2019-09-11|Unknown|0
810471453014|2966332|TransUnion|Fraud Statement|7315603606|2019-09-11|Unknown|0
0134382740378|5288458|TransUnion|Fraud Statement|7316038872|2019-09-11|Unknown|0
190234033496|3157885|TransUnion|Fraud Statement|7318522266|2019-09-11|Unknown|0
079132587324|4120955|TransUnion|Fraud Statement|7318003222|2019-09-11|Unknown|0
456176457270|4982260|TransUnion|Fraud Statement|7317163606|2019-09-11|Unknown|1
106354533828|3813993|TransUnion|Fraud Statement|7316776452|2019-09-11|Unknown|0
964771532858|4387737|TransUnion|Fraud Statement|7316594838|2019-09-11|Unknown|1
388756523312|5538145|TransUnion|Fraud Statement|7316261208|2019-09-11|Unknown|0
799444243676|6135763|TransUnion|Fraud Statement|7319673562|2019-09-11|Unknown|1
401140803966|5785154|TransUnion|Fraud Statement|7319605318|2019-09-11|Unknown|0
723847659043|6135761|TransUnion|Fraud Statement|7319675184|2019-09-11|Unknown|1
327204162297|5443357|TransUnion|Fraud Statement|7319758486|2019-09-11|Unknown|0
791885853517|6479640|TransUnion|Fraud Statement|7321022590|2019-09-11|Unknown|0
365105793321|5433205|TransUnion|Fraud Statement|7320848134|2019-09-11|Unknown|1
0588167601650|6848496|TransUnion|Fraud Statement|7320706408|2019-09-11|Unknown|0
993630900231|5005556|TransUnion|Fraud Statement|7320537888|2019-09-11|Unknown|0
576600125515|6039192|TransUnion|Fraud Statement|7320512548|2019-09-11|Unknown|1
141732374142|2973583|TransUnion|Fraud Statement|7320421066|2019-09-11|Unknown|0
924343012086|6140040|TransUnion|Fraud Statement|7320279644|2019-09-11|Unknown|0
336240835131|2727623|TransUnion|Fraud Statement|7320275636|2019-09-11|Unknown|0
731477890234|5893442|TransUnion|Fraud Statement|7320079066|2019-09-11|Unknown|1
334886102709|4652031|TransUnion|Fraud Statement|7319965654|2019-09-11|Unknown|0
690247993479|6164750|TransUnion|Fraud Statement|7319963772|2019-09-11|Unknown|0
036762228695|3668349|TransUnion|Fraud  Alert||2019-09-12|Unknown|0
503575951207|5115378|TransUnion|Fraud  Alert||2019-09-12|Unknown|0
233352306803|4865335|Experian|Fraud Statement|7322746672|2019-09-12||0
716903864589|4982837|Experian|Fraud Statement|7322719074|2019-09-12||0
572238191337|1740900|Experian|Fraud Statement|7322719492|2019-09-12||0
385199533145|3470587|Experian|Fraud Statement|7322714976|2019-09-12||0
0749369129705|5199385|Experian|Fraud Statement|7322761906|2019-09-12||0
484254739260|6089406|Experian|Fraud Statement|7322711970|2019-09-12||0
812249919898|4814220|Experian|Fraud Statement|7322726692|2019-09-12||0
973257833607|4578794|Experian|Fraud Statement|7322727710|2019-09-12||0
981328075883|6089409|Experian|Fraud Statement|7322710228|2019-09-12||0
502514070880|6390133|Experian|Fraud Statement|7322749764|2019-09-12||0
0111687729536|6567136|Experian|Fraud Statement|7322769170|2019-09-12||0
473524577449|5107865|Experian|Fraud Statement|7322710360|2019-09-12||0
402773215071|4974487|Experian|Fraud Statement|7322732594|2019-09-12||0
561249492916|3358127|Experian|Fraud Statement|7322716676|2019-09-12||0
267509585474|4622397|TransUnion|Fraud  Alert||2019-09-12|Unknown|0
930476903418|5538475|TransUnion|Fraud Alert||2019-09-12|Unknown|1
688827396519|4033023|TransUnion|Fraud Statement|7323873224|2019-09-12|Unknown|0
973257833607|4578794|TransUnion|Fraud Statement|7326325000|2019-09-12|Unknown|0
285613704964|2867477|TransUnion|Fraud Statement|7326034900|2019-09-12|Unknown|1
981328075883|6089409|TransUnion|Fraud Statement|7326008182|2019-09-12|Unknown|1
484254739260|6089406|TransUnion|Fraud Statement|7326008242|2019-09-12|Unknown|1
0921177311318|6851012|TransUnion|Fraud Statement|7325891164|2019-09-12|Unknown|0
203468970701|4931479|TransUnion|Fraud Statement|7325985900|2019-09-12|Unknown|0
506543971605|4717449|TransUnion|Fraud Statement|7325719186|2019-09-12|Unknown|0
987067789746|4717450|TransUnion|Fraud Statement|7325717580|2019-09-12|Unknown|0
052854312691|2285984|TransUnion|Fraud Statement|7325259672|2019-09-12|Unknown|1
840789633490|5780304|TransUnion|Fraud Statement|7325263918|2019-09-12|Unknown|0
091992110882|4689460|TransUnion|Fraud Statement|7326903926|2019-09-12|Unknown|0
046494264795|5019737|TransUnion|Fraud Statement|7327108590|2019-09-12|Unknown|0
420798704738|2271659|TransUnion|Fraud Statement|7324973016|2019-09-12|Unknown|0
604972634639|6741997|TransUnion|Fraud Statement|7327182068|2019-09-12|Unknown|0
278769135008|3053435|TransUnion|Fraud Statement|7324869222|2019-09-12|Unknown|1
897894752476|4405234|TransUnion|Fraud Statement|7324869612|2019-09-12|Unknown|0
137851135864|4659118|TransUnion|Fraud Statement|7327367374|2019-09-12|Unknown|1
0558995204756|6847410|TransUnion|Fraud Statement|7324590770|2019-09-12|Unknown|0
861996890987|6850329|TransUnion|Fraud Statement|7324378610|2019-09-12|Unknown|1
402773215071|4974487|TransUnion|Fraud Statement|7324151144|2019-09-12|Unknown|0
596259647715|6273757|TransUnion|Fraud Statement|7324076000|2019-09-12|Unknown|0
491197854978|5023971|TransUnion|Fraud Statement|7327413978|2019-09-12|Unknown|0
923996325588|5909474|TransUnion|Fraud Statement|7328546238|2019-09-12|Unknown|0
227103432109|5980343|TransUnion|Fraud Statement|7327987130|2019-09-12|Unknown|0
0723360792391|6844667|TransUnion|Fraud Statement|7328988526|2019-09-12|Unknown|0
578600261488|5744073|TransUnion|Fraud Statement|7327831808|2019-09-12|Unknown|1
931504042372|4813021|TransUnion|Fraud Statement|7330919810|2019-09-12|Unknown|0
560054031366|5977789|TransUnion|Fraud Statement|7330587236|2019-09-12|Unknown|0
631048832799|3735119|TransUnion|Fraud Statement|7330420024|2019-09-12|Unknown|1
920202098613|2811675|TransUnion|Fraud Statement|7330085718|2019-09-12|Unknown|0
030084498189|4727922|TransUnion|Fraud Statement|7329983010|2019-09-12|Unknown|0
301823607660|6779886|TransUnion|Fraud Statement|7329701000|2019-09-12|Unknown|1
067639217834|5762450|TransUnion|Fraud Statement|7329700288|2019-09-12|Unknown|0
185042913114|5044058|TransUnion|Fraud Statement|7329549988|2019-09-12|Unknown|0
938566507500|4733498|Experian|Fraud Statement|7333091028|2019-09-13||0
011482862727|5990328|Experian|Fraud Statement|7333083914|2019-09-13||0
233352306803|4865335|Experian|Fraud Statement|7333075906|2019-09-13||0
125125679581|4632366|Experian|Fraud Statement|7333058880|2019-09-13||0
402773215071|4974487|Experian|Fraud Statement|7333053730|2019-09-13||0
466026357362|6012617|Experian|Fraud Statement|7333053866|2019-09-13||0
611925062568|5905185|Experian|Fraud Statement|7333046980|2019-09-13||0
456303719499|5659340|Experian|Fraud Statement|7333054224|2019-09-13||0
379645767794|6656146|Experian|Fraud Statement|7333049166|2019-09-13||0
567372913613|4813024|Experian|Fraud Statement|7333055658|2019-09-13||0
517541148155|5979816|Experian|Fraud Statement|7333036800|2019-09-13||0
252226348252|5894699|Experian|Fraud Statement|7333032630|2019-09-13||0
693388422482|5034085|Experian|Fraud Statement|7333030076|2019-09-13||0
083663461408|5941467|TransUnion|Fraud  Alert||2019-09-13|Unknown|0
430663627181|2862531|TransUnion|Fraud  Alert||2019-09-13|Unknown|0
467162023997|5132791|TransUnion|Fraud  Alert||2019-09-13|Unknown|0
473524577449|5107865|TransUnion|Fraud Statement|7337076888|2019-09-13|Unknown|0
502514070880|6390133|TransUnion|Fraud Statement|7336832112|2019-09-13|Unknown|0
632568121379|5784206|TransUnion|Fraud Statement|7336708190|2019-09-13|Unknown|0
0211729318724|6824167|TransUnion|Fraud Statement|7336196702|2019-09-13|Unknown|1
662961801213|3728750|TransUnion|Fraud Statement|7335823082|2019-09-13|Unknown|1
166224849250|2842503|TransUnion|Fraud Statement|7337931590|2019-09-13|Unknown|0
570290537460|5825084|TransUnion|Fraud Statement|7338297420|2019-09-13|Unknown|0
472118281892|6303375|TransUnion|Fraud Statement|7337538760|2019-09-13|Unknown|0
0748473675967|6853761|TransUnion|Fraud Statement|7339452262|2019-09-13|Unknown|1
040708643348|3808783|TransUnion|Fraud Statement|7338805968|2019-09-13|Unknown|0
981760916903|2813986|TransUnion|Fraud Statement|7339691266|2019-09-13|Unknown|0
124361591525|6084436|TransUnion|Fraud Statement|7340478162|2019-09-13|Unknown|0
812249919898|4814220|TransUnion|Fraud Statement|7340528284|2019-09-13|Unknown|1
048634712501|1633599|TransUnion|Fraud Statement|7340635102|2019-09-13|Unknown|1
528509399167|3483431|TransUnion|Fraud Statement|7340213364|2019-09-13|Unknown|1
379645767794|6656146|TransUnion|Fraud Statement|7339204668|2019-09-13|Unknown|0
773391748305|5604401|TransUnion|Fraud Statement|7339436566|2019-09-13|Unknown|0
341222530398|6850821|TransUnion|Fraud Statement|7339620792|2019-09-13|Unknown|1
233352306803|4865335|TransUnion|Fraud Statement|7338603056|2019-09-13|Unknown|1
538908803606|4967461|Experian|Fraud Statement|7341109266|2019-09-14||0
714118276372|6575848|Experian|Fraud Statement|7341110612|2019-09-14||0
994486500402|4853089|Experian|Fraud Statement|7341117760|2019-09-14||0
694244342004|5424259|Experian|Fraud Statement|7341122360|2019-09-14||0
773391748305|5604401|Experian|Fraud Statement|7341122532|2019-09-14||0
569499120642|2810522|Experian|Fraud Statement|7341112440|2019-09-14||0
440014835417|2169989|TransUnion|Fraud Statement|7343288210|2019-09-14|Unknown|0
0619863780810|6856476|TransUnion|Fraud Statement|7344621926|2019-09-14|Unknown|0
951959872250|3788711|TransUnion|Fraud Statement|7345077990|2019-09-14|Unknown|1
538908803606|4967461|TransUnion|Fraud Statement|7342493642|2019-09-14|Unknown|0
0325426299601|2793139|TransUnion|Fraud Statement|7345169042|2019-09-14|Unknown|1
914552041470|5612095|TransUnion|Fraud Statement|7345450346|2019-09-14|Unknown|0
994486500402|4853089|TransUnion|Fraud Statement|7345579762|2019-09-14|Unknown|0
509675294649|5644407|TransUnion|Fraud Statement|7345529426|2019-09-14|Unknown|0
112117358247|6271623|TransUnion|Fraud Statement|7341756674|2019-09-14|Unknown|1
558211853389|6209382|Experian|Fraud Statement|7341131110|2019-09-14||0
967158833562|4793603|Experian|Fraud Statement|7341147382|2019-09-14||0
386614524660|6478261|Experian|Fraud Statement|7341136992|2019-09-14||0
0878040202772|6502519|Experian|Fraud Statement|7341137712|2019-09-14||0
190412174766|5912226|Experian|Fraud Statement|7341138302|2019-09-14||0
674894942802|6844358|TransUnion|Fraud Alert||2019-09-14|Unknown|1
034594106652|4505526|Experian|Fraud Statement|7348196922|2019-09-15||0
549081719522|4794930|Experian|Fraud Statement|7348196948|2019-09-15||0
983868738146|5939026|Experian|Fraud Statement|7348197320|2019-09-15||0
856468692591|2976361|Experian|Fraud Statement|7348185510|2019-09-15||0
744661346527|2855428|Experian|Fraud Statement|7348195856|2019-09-15||0
726753740493|5979386|Experian|Fraud Statement|7348184264|2019-09-15||0
306776908708|5400936|Experian|Fraud Statement|7348207230|2019-09-15||0
817310732387|4945899|Experian|Fraud Statement|7348190160|2019-09-15||0
499555423242|4875348|Experian|Fraud Statement|7348218048|2019-09-15||0
034903108997|5754742|Experian|Fraud Statement|7348179658|2019-09-15||0
567555810659|6291043|Experian|Fraud Statement|7348208814|2019-09-15||0
363005082729|4690145|Experian|Fraud Statement|7348174164|2019-09-15||0
692907848730|4704235|Experian|Fraud Statement|7348210702|2019-09-15||0
0261948957506|6854893|Experian|Fraud Statement|7348179036|2019-09-15||0
091699837929|5793185|TransUnion|Fraud Statement|7349799554|2019-09-15|Unknown|0
456303719499|5659340|TransUnion|Fraud Statement|7349822028|2019-09-15|Unknown|0
805653704793|3750027|TransUnion|Fraud Statement|7349710624|2019-09-15|Unknown|0
679969836071|6365752|TransUnion|Fraud Statement|7349784506|2019-09-15|Unknown|0
611657912438|3766073|TransUnion|Fraud Statement|7349773034|2019-09-15|Unknown|0
0455625658820|6823791|TransUnion|Fraud Statement|7349741958|2019-09-15|Unknown|0
694244342004|5424259|TransUnion|Fraud Statement|7349656668|2019-09-15|Unknown|0
0192284475298|6856366|TransUnion|Fraud Statement|7349482402|2019-09-15|Unknown|0
0595225017334|6855466|TransUnion|Fraud Statement|7349438200|2019-09-15|Unknown|0
